23555-2500.0:23556-28000:23557-100000,11.99
23555-5000.0:23556-28000:23557-100000,10.83
23555-100.0:23556-28000:23557-300000,31.08
23555-150.0:23556-28000:23557-300000,23.89
23555-750.0:23556-28000:23557-300000,22.03
23555-1000.0:23556-28000:23557-300000,20.87
23555-1500.0:23556-28000:23557-300000,19.48
23555-5000.0:23556-28000:23557-300000,12.08
23555-100.0:23556-28000:23557-500000,26.46
23555-250.0:23556-28000:23557-500000,21.92
23555-100.0:23556-28000:23557-300000,28.0
23555-150.0:23556-28000:23557-300000,24.14
23555-750.0:23556-28000:23557-300000,17.96
23555-1000.0:23556-28000:23557-300000,17.05
23555-1500.0:23556-28000:23557-300000,17.74
23555-2500.0:23556-28000:23557-300000,17.64
23555-250.0:23556-28000:23557-500000,22.17
23555-500.0:23556-28000:23557-500000,20.72
23555-1000.0:23556-28000:23557-500000,18.72
23555-1500.0:23556-28000:23557-500000,21.4
23555-2500.0:23556-28000:23557-500000,15.99
23555-5000.0:23556-28000:23557-500000,16.76
23555-100.0:23556-32000:23557-100000,23.82
23555-500.0:23556-32000:23557-100000,17.53
